,id,v,drg0,drg,z_drg,z_drg0,sp_drg
182,GLYCL,1.1605105899803094,,-0.2970514517406997,0.7075421570042668,,6.644767870848939e-09
183,GLYCLTDx,2.0199999539727287e-07,,-7.90842112308896,3.0458421377266798,,1.1022833554659068e-10
184,GLYCLTDy,2.01999938553854e-07,,-48.82761464156728,-1.0324674447594204,,4.1174384971511244e-11
185,GLYCTO2,0.033542378408066766,,-87.75666889376315,0.24534505248352878,,2.240419331628329e-11
186,GLYCTO3,-2.0199999539727287e-07,,17.877789036118116,0.06614461572015728,,1.0483414506487422e-10
187,GLYCTO4,2.0199999539727287e-07,,-4.373010705394059,0.08468443279330318,,1.0162320527946456e-09
188,GLYK,0.004326914698649131,,-16.739863039151672,0.5711820834714056,,1.1044798670997608e-10
189,GLYOX,0.1148281842927291,,-61.94356800606177,-0.4872096009444209,,3.724320855048633e-11
190,GMHEPAT,0.016905155101698932,,-21.2230901753263,-0.4871394824875045,,1.2372537288363123e-10
191,GMHEPK,0.016905155101698932,,-17.38727818442438,-0.12394543358604201,,1.5162099056687722e-10
192,GMHEPPA,0.016905155101698932,,-22.91488852511222,0.707389667263897,,9.01762803229017e-11
193,GMPR,2.01999938553854e-07,,-8.513141520492951,0.000431717092964906,,1.5627308832886627e-10
194,GMPS2,0.18676801789937433,,-134.78664685100645,-0.0008964467497142042,,1.775354242827313e-11
195,GNK,9.999999999999999e-06,,-10.09942287046705,0.9611801671844995,,1.3946341805073709e-10
196,GPDDA2,6.059990102455704e-07,,-20.08738393527146,0.0008932765359600712,,4.396028027707524e-11
197,GPDDA4,2.01999938553854e-07,,-35.84655111624881,0.0008777483769096015,,2.4712088205766685e-11
198,GSNK,1.0099998632995266e-06,,-29.712979871157508,0.3795718787706927,,7.670419560795058e-11
199,GSPMDA,1e-05,,-26.891053827236505,-0.1991093177848935,,9.09909113088322e-11
200,GSPMDS,1e-05,,-27.05939562123074,0.2629803252686719,,7.990274158897085e-11
201,GTPCI,0.033541974408132814,,-139.62741848894834,-2.6218231157000877,,1.7007273643790274e-11
202,GTPCII2,6.708394881626562e-06,,-147.23784701592967,-0.9845083435096613,,1.371684955185413e-11
203,GUAD,-6.059999293483997e-07,,0.10000000000000853,0.0005912677546495821,,0.1070050390374226
204,GUAPRT,2.0199999539727287e-07,,-39.7189432199433,-0.0961559079998057,,5.741147737100566e-11
205,HEX1,3.117446384902556e-05,,-20.728760488465014,0.08699238844879616,,1.0616533771823984e-10
206,histd,0.060375553934639045,,-53.07083627716072,-1.9028325598500753,,3.625078984548779e-11
207,HISTP,0.060375553934639045,,-52.33619716380916,-0.9939392298802996,,5.60939343548103e-11
208,HPPK2,0.033541974408132814,,-39.03972549822251,-2.066764174652575,,1.0628143498909574e-10
