reaction,v,drG,Gdiss,drG0_prime,drG_error,drG_conc,b,condition
DB4PS,1.126055037005227e-05,-108.89281128714943,-0.0012261929864355425,-82.67849298021929,2.337914913029163,-28.5522332199593,1.0,0
DCTPD,0.0033167659321158326,-47.165505998613405,-0.15643694346720588,-31.20907571554227,1.5884529222454873,-17.544883205316623,1.0,0
DCYTD,0.006401098840326245,-46.46589916163039,-0.2974328132382285,-21.140362809984595,1.5884529222454908,-26.913989273891286,1.0,0
DDPA,0.2314043101084129,-60.97116978862336,-14.108991481439295,-73.76918965918628,3.8597748854196094,8.938244985143315,1.0,0
DGK1,0.12429673407650665,-15.03551674749749,-1.8688656268665575,5.027642012313322,0.03572882638050956,-20.09888758619132,1.0,0
DHAD1,0.4673460590413378,-29.685464774124313,-13.873384972997455,-34.71169772744446,-0.3536292873999436,5.37986224072009,1.0,0
DHAD2,0.15539559510672132,-31.779585934639496,-4.938407668558495,-34.70894166027449,-0.35362928739994004,3.282985013034935,1.0,0
DHAPT,0.0017739305570157451,-43.502299501219795,-0.0771700583856646,-39.78754895857003,-1.12953183189774,-2.5852187107520344,1.0,0
DHDPRy,0.19908653054252412,-29.882518942274267,-5.949207020088641,-33.77071732928147,1.394083974485497,2.4941144125217036,1.0,0
DHDPS,0.19908653054252412,-85.33763283825458,-16.98957324647988,-125.84886386630632,5.436926938684763,35.074304089366976,1.0,0
DHFR,0.042058155641265756,-24.68686504068375,-1.0382840121759995,-19.505920532607945,0.01617173523092319,-5.197116243306727,1.0,0
DHFS,0.028151375925231745,-42.08845098237753,-1.1848478057155991,-24.843639476494502,0.06596985146043721,-17.310781357343465,1.0,0
DHNPA2,0.028151375925231745,-23.631180589461188,-0.6652502483309614,6.476010513148964,-0.449753482741869,-29.657437619868283,1.0,0
DHORD2,0.11926446727289677,-116.61374423997574,-13.907876083478541,-114.74893828407193,-4.355569932885243,2.490763976981424,1.0,0
DHORD5,0.38483760760418123,-9.771938234986571,-3.7606093320080576,-32.231797207684565,2.8738597301542548,19.58599924254374,1.0,0
DHORTS,-0.5041020748667899,3.159716111840625,-1.5928194479688853,-9.808171631134712,1.027736714750814,11.940151028224523,0.0,0
DHPPDA2,5.630275185026135e-06,-70.49038202710554,-0.0003968802487102246,-26.559095214425952,-27.056022545089945,-16.875264267589642,1.0,0
DHPS2,0.028151375925231745,-78.4335201101953,-2.2080115097613318,-79.87096117233068,3.7386374375401594,-2.301196375404782,1.0,0
DHQD,0.2314043101084129,-9.17815973378571,-2.1238657212614966,-5.290238216097919,-0.23457106615129852,-3.653350451536493,1.0,0
DHQS,0.2314043101084129,-139.95681162856764,-32.386609439881795,-129.43940725743664,-7.895939429070664,-2.6214649420603298,1.0,0
DKGLCNR1,0.0,-42.27474639901948,-0.0,-19.358274170036225,-1.5708339176813375,-21.345638311301908,1.0,0
DKGLCNR2x,0.0,-7.190188788354764,-0.0,-20.34366508909727,-0.5070425667569047,13.660518867499412,1.0,0
DKGLCNR2y,0.0,-32.0606232801623,-0.0,-20.22786235013575,-0.5236835926234669,-11.309077337403078,1.0,0
DKMPPD,0.0020606008062378682,-546.2303014798525,-1.125562599620938,-542.4036336045792,-2.113049741943115,-1.7136181333301863,1.0,0
DKMPPD2,0.0018805918335746213,-257.8959804048024,-0.48499707466099196,-233.39033320308295,-0.10027216006005801,-24.405375041659397,1.0,0
DMPPS,0.0,-58.77525884706691,-0.0,-55.383349856582754,-0.9702364349302854,-2.4216725555538687,1.0,0
DMSOR1,0.0,-252.85083225220149,-0.0,-209.06547485562868,-4.198050390760159,-39.58730700581264,1.0,0
DMSOR2,0.0,-196.70417520214335,-0.0,-156.73324253148257,-2.775614315251744,-37.19531835540903,1.0,0
DNMPPA,0.028151375925231745,-27.483050096473946,-0.7736856748378146,-12.992075206954723,-2.71996936435586,-11.771005525163359,1.0,0
DNTPPA,0.028151375925231745,-111.8950443142833,-3.149999456661854,-77.1884618250192,-3.5004991178067755,-31.206083371457318,1.0,0
DPCOAK,3.3218681832522537e-05,-21.59497370285767,-0.00071735656061692,-0.29322161605591646,0.019873260834160078,-21.321625347635912,1.0,0
DPR,3.3218681832522537e-05,-17.53154268402795,-0.0005823747384540127,-13.274218000514736,-0.05258447343416606,-4.2047402100790485,1.0,0
DRPA,0.0906590561673551,-10.969220385016062,-0.9944591669972677,20.243069703771994,0.019346550147830044,-31.231636638935885,1.0,0
DTMPK,0.09673667321745276,-18.783666709202166,-1.8170694282736362,-1.568746161765148,-4.339266791400963,-12.875653756036055,1.0,0
DURIK1,0.18773264245857055,-14.603671972454793,-2.7415859289871034,-15.614048869159092,2.4503801502900675,-1.4400032535857683,1.0,0
DURIPP,-0.003438061652205636,2.2461214036733415,-0.0077223038641676105,4.936620774935022,1.2595301040471059,-3.950029475308787,0.0,0
DUTPDP,0.004067619245367372,-95.75319882759834,-0.38948755435662746,-52.862533392782325,-5.025581493674224,-37.86508394114179,1.0,0
EDA,6.988923768250487,-1.9580220588117747,-13.684466905588366,16.45538777488673,-2.2139773637419538,-16.19943246995655,1.0,0
EDD,6.988923768250487,-44.5386945585405,-311.2775410070323,-42.82220517004862,2.952197787073768,-4.668687175565648,1.0,0
EDTXS1,0.004729431155421952,-477.001374330486,-2.2559451609376895,-959.4426121196702,474.08568556641694,8.355552222767304,1.0,0
EDTXS2,0.004729431155421952,-482.97879203243906,-2.284214946446277,-929.60112622731,441.91270224156324,4.70963195330771,1.0,0
ENO,6.456706536119287,-1.942380751654879,-12.54138249484235,-3.794852772790364,-0.04635788956482245,1.8988299107003073,1.0,0
ETHAAL,0.0,-62.02545602102133,-0.0,-38.809547619889145,1.854562382641845,-25.070470783774027,1.0,0
F6PA,-0.0006466398411906779,2.251246920422787,-0.0014557459511031936,20.309542175533124,1.8282274257482847,-19.886522680858622,0.0,0
FAO1,0.0,37.555264652077554,0.0,134.3022869078104,10.5804157712261,-107.32743802695896,0.0,0
FAO2,0.0,56.28109150917504,0.0,168.85795641593973,10.512584904029296,-123.08944981079398,0.0,0
FBA,0.25547531025430226,-6.4416009966320935,-1.6456700131490067,24.29954811198604,0.3281715948851591,-31.069320703503294,1.0,0
FBP,0.1107823493672477,-30.38232298399164,-3.3658251194011215,-10.691846510629148,-0.36591777446121654,-19.324558698901274,1.0,0
FMNAT,5.630275185026135e-06,-17.631510762885092,-9.927025752279316e-05,1.402879268467359,1.1594212974771239,-20.193811328829575,1.0,0
FRD2,0.13505848332505593,-60.91739353475066,-8.227410778918992,-19.201060636488364,-4.1117187376137565,-37.60461416064854,1.0,0
FRD3,10.71308749957297,-4.770738532149068,-51.10933933249727,33.131171687657115,-2.6892847095612638,-35.21262551024492,1.0,0
FRUK,0.0,-25.14522135907132,-0.0,-22.38306844865042,-0.08547404041464723,-2.676678870006258,1.0,0
FTHFD,0.053109865535498284,-52.46191505551976,-2.7862452543333873,-29.98373561028444,1.5082257857565295,-23.98640523099185,1.0,0
fum,0.6735201570935379,-8.827624769853395,-5.945583221754465,-3.422858656363701,-0.013954794955354899,-5.39081131853434,1.0,0
G1PACT,0.04053798133218817,-24.88779791430023,-1.0089010872491744,-17.85273565938087,1.1496418663877428,-8.184704121307103,1.0,0
G1PP,0.11483083357987912,-36.14381114833416,-4.15042396291694,-16.518264877232923,-0.3981343110134432,-19.227411960087792,1.0,0
G3PD2,-0.26149697890656576,30.288715099133004,-7.920407493384963,19.910389507655054,0.07573631077230658,10.302589280705643,0.0,0
G3PD5,0.2334930450387964,-97.53628798240547,-22.774044882792815,-98.90554619503587,-4.0341340478692205,5.403392260499619,1.0,0
G3PD6,-0.30040120692817407,9.305516551717389,-2.795388403226004,-16.388405118648507,3.1952941443039613,22.498627526061934,0.0,0
G3PD7,0.23302872711362935,-46.84114049834413,-10.915331346879807,-68.72063744279376,1.7728580687913045,20.106638875658323,1.0,0
G5SADs,0.23732597445984707,-30.89559070165363,-7.332326169782538,-14.880129337844068,-5.428592122770496,-10.586869241039068,1.0,0
G5SD,0.4191838629360916,-17.922655983144384,-7.512888169089118,-3.213515231267138,-4.5448595155236475,-10.164281236353599,1.0,0
G6PDA,0.08555207902950089,-15.807474679933883,-1.3523623230745379,2.281917702136525,-0.033286838192175594,-18.056105543878232,1.0,0
G6PDH2r,7.979971281502853,-18.315748454177573,-146.1591466635673,-9.488185911088522,0.1179372273763093,-8.94549977046536,1.0,0
GALKr,8.505566696374352,-26.766778307194965,-227.66661813891295,-18.881781724823895,0.6922993707241965,-8.577295953095266,1.0,0
GALU,0.14667583878653814,-18.449086792953914,-2.7060352802021583,0.48780325456937135,0.02181319372235535,-18.95870324124564,1.0,0
GAPD,7.276295595744281,-14.837098381097343,-107.95911360400319,-1.5950762742804727,0.3739158179766289,-13.6159379247935,1.0,0
GARFT,-0.3808532497875283,1.49699739599731,-0.570136323189043,-6.7939830109951345,-2.5770010687530682,10.867981475745513,0.0,0
GART,0.6579241573799937,-1.7429236678839777,-1.146711585570214,-9.012753828318694,-4.141070107446116,11.410900267880832,1.0,0
GCALDD,0.028151375925231745,-89.20926830647313,-2.511363648110387,-69.99474228310294,1.63962557677333,-20.854151600143528,1.0,0
GF6PTA,0.12609006036168907,-11.135211264973876,-1.404039460540716,-17.015169855363183,0.1499787044295573,5.72997988595975,1.0,0
GHMT2,0.34207452910594915,-5.846898360930294,-2.000075003545576,-6.625655882796991,-0.21606644321907442,0.9948239650857715,1.0,0
GK1,0.19635964738986594,-18.461373493456414,-3.625068789507719,0.11662701405271036,-0.09651278532033558,-18.48148772218879,1.0,0
GLCP,-0.06876271145547841,11.528139727682047,-0.7927061457130381,17.551372711657677,6.232385107772965,-12.255618091748595,0.0,0
GLCS1,0.017943526399068287,-76.5172718149651,-1.37298968679651,-46.206414315879556,-6.389172091384509,-23.921685407701034,1.0,0
GLGC,0.07177410559627315,-37.39488531530428,-2.6839844473811736,-8.24991188359877,0.02556582182031164,-29.170539253525813,1.0,0
GLNS,2.313706263576393,-28.759147206920566,-66.54021902776765,-17.469254274381342,-0.17253215160117996,-11.117360780938045,1.0,0
GLU5K,0.4191838629360916,-9.260615280037385,-3.881900486251067,23.644456693437405,3.4163913755938466,-36.32146334906864,1.0,0
GLUDC,0.0,-75.48618072691735,-0.0,-32.322577293257154,-0.5227250547969788,-42.64087837886322,1.0,0
GLUDy,-2.2032182396651945,5.317488550455884,-11.71558776357524,30.513565299442405,0.057287118868075027,-25.253363867854596,0.0,0
GLUN,0.08555207902950089,-26.942685598883948,-2.305002767622715,-14.733252153226658,0.1166922122611922,-12.326125657918482,1.0,0
GLUPRT,0.27707090759246533,-84.41245597717581,-23.388235789705128,-68.79695534717553,3.8142229926433764,-19.42972362264366,1.0,0
GLUR,-0.015539559510672131,18.479158456726427,-0.2871579825454405,-0.5514108145790146,-0.07274830197622023,19.10331757328166,0.0,0
GLUSy,0.09363727095189825,-32.26017572217733,-3.0207548150533685,-45.24681745266906,0.05940352055561959,12.927238209936114,1.0,0
GLXCL,0.0,-25.091811107941833,-0.0,-23.96053107241562,-0.5254973170374448,-0.6057827184887685,1.0,0
GLYATi,0.02327785325321918,-22.558193320854958,-0.5251063137806108,-32.53278530293383,-0.05773400796198658,10.03232599004086,1.0,0
GLYCDx,0.0024205703673191364,-3.3425702672592976,-0.008090926539609862,18.306538947576826,-0.05644210514120118,-21.592667109694922,1.0,0
GLYCK,0.0,-37.39037707427306,-0.0,-18.214089118237098,-0.13714785076150093,-19.039140105274463,1.0,0
GLYCL,-0.21778113709336466,3.505654503979308,-0.7634654241330889,11.201352169244387,0.7903008863182457,-8.485998551583325,0.0,0
GLYCLTDx,0.46268343652367294,-23.208475291521758,-10.738177104356039,-38.548140970400084,0.023700459662983064,15.315965219215343,1.0,0
GLYCLTDy,0.17610591559387484,-48.0789069289561,-8.466979925476508,-38.432338231438564,0.0070622881696031925,-9.65363098568714,1.0,0
GLYCTO2,0.41026357609863656,-79.7460974810871,-32.71691913250127,-80.38359747125236,-4.116933975315864,4.754433965481117,1.0,0
GLYCTO3,-0.16625437099755133,27.095708405412786,-4.504779957674967,2.133543605135003,3.1124955692343512,21.849669231043432,0.0,0
GLYCTO4,0.4229315229301058,-29.0509479555439,-12.286561661401425,-50.19868871901048,1.6900601828267554,19.45768058063982,1.0,0
GLYK,0.0012109571270227202,-42.773200672719014,-0.0517965122002021,-19.240307279565968,-1.3055074450550386,-22.227385948098,1.0,0
GLYOX,0.21121335211158773,-54.21466698827574,-11.450861548207156,-42.6045690041326,0.7223369938105435,-12.332434977953682,1.0,0
GMHEPAT,0.014188293466265859,-26.557796299317832,-0.3768098077120308,-2.5434972249340717,1.3723951348545362,-25.386694209238296,1.0,0
GMHEPK,0.014188293466265859,-16.973514539716415,-0.24082520544342698,-11.553021607824576,2.7742132437324964,-8.194706175624336,1.0,0
GMHEPPA,0.014188293466265859,-23.306675941326613,-0.3306819579787001,-12.221476698322476,-2.5062239072728296,-8.57897533573131,1.0,0
GMPR,0.023632128251766513,-105.89427087118223,-2.5025069903550814,-58.05433315963478,-30.29905981523916,-17.540877896308288,1.0,0
GMPS2,0.19030050598037837,-44.061994267655194,-8.385019803639315,-33.366538193938254,28.89144856340613,-39.58690463712307,1.0,0
GND,0.9910475132611238,-13.384449922057447,-13.264625811623075,-0.23978652158712066,0.025386894263499826,-13.170050294733826,1.0,0
GNK,0.0,-32.84111172783011,-0.0,-15.293313202667832,-0.2404317847574724,-17.3073667404048,1.0,0
GPDDA2,0.0,-80.38287925665358,-0.0,-63.53950524937716,20.668615371394864,-37.51198937867129,1.0,0
