reaction,v,drG,Gdiss,drG0_prime,drG_error,drG_conc,b,condition
GLYCTO4,0.0,-75.95415622622085,-0.0,-50.212734303807,2.2170259750791885,-27.958447897493038,1.0,0
GLYK,0.10835588593479972,-21.61736993415904,-2.342369270796106,-19.24016949347083,0.11153356361883127,-2.488734004307041,1.0,0
GLYOX,0.02741610631923317,-56.30179552670144,-1.5435760121237732,-42.61134406535575,-0.17000803399009357,-13.520443427355595,1.0,0
GMHEPAT,0.017687371053085196,-25.037412296253898,-0.4428460014929205,-2.5119680415086805,-1.5780218779208142,-20.947422376824402,1.0,0
GMHEPK,0.017687371053085196,-13.027331471328422,-0.2304192455649201,-11.546797585427157,2.819713266779955,-4.300247152681219,1.0,0
GMHEPPA,0.017687371053085196,-23.515472412290837,-0.41592688604477646,-12.23056326617916,-3.735817473824869,-7.549091672286806,1.0,0
GMPR,0.024828601404424083,-120.68020972625126,-2.996320824695395,-58.04721249567319,-44.818271761527285,-17.814725469050785,1.0,0
GMPS2,0.22023895757583553,-12.663911733515704,-2.789086719021891,-33.36963261694666,52.109136607192,-31.403415723761043,1.0,0
GND,1.4948147271131786,-11.178241149076209,-16.709399492861657,-0.23974613006362233,-1.0788136826047268,-9.85968133640786,1.0,0
GNK,0.014875004306034008,-16.815047525939523,-0.25012390435451687,-15.293185752170984,0.669005191013234,-2.1908669647817725,1.0,0
GPDDA2,0.0,-59.45456152158103,-0.0,-63.54335271007335,33.4656839764031,-29.37689278791078,1.0,0
GPDDA4,0.0,-75.31864534395908,-0.0,-81.42050514837217,33.64786811220634,-27.546008307793244,1.0,0
GSNK,0.11844437281522664,-22.155566537595327,-2.624202182911501,-24.52684226248408,0.9600005391330839,1.4112751857556702,1.0,0
