reaction,v,drG,Gdiss,drG0_prime,drG_error,drG_conc,b,condition
DMPPS,0.0,-67.58591297663907,-0.0,-55.37788183305656,-2.7707840102108747,-9.437247133371628,1.0,0
DMSOR1,0.0,-245.27004856020176,-0.0,-209.0782807057862,-1.9400732913723004,-34.25169456304327,1.0,0
DMSOR2,0.0,-171.20350269134616,-0.0,-156.71259717523344,-3.6539721117765147,-10.836933404336204,1.0,0
DNMPPA,0.014454252959919037,-19.94679919836634,-0.28831608135389736,-13.005634884008941,6.138780150473224,-13.079944464830621,1.0,0
DNTPPA,0.014454252959919037,-91.44058600620974,-1.3217053609369884,-77.29945253241522,14.814680770741838,-28.955814244536363,1.0,0
DPCOAK,1.70560200776384e-05,-3.899069365032665,-6.650260537410194e-05,-0.2932216117876578,-0.6326563637400118,-2.9731913895049953,1.0,0
DPR,1.70560200776384e-05,-16.23049324616003,-0.00027682761867647994,-13.274217994099843,-0.37031228989663134,-2.5859629621635563,1.0,0
DRPA,0.0,-13.693282298539124,-0.0,20.242985895152287,0.3777348248741035,-34.314003018565515,1.0,0
DTMPK,0.17442951935440726,-4.574560078154733,-0.7979383156903899,-1.56874616793516,-0.49101775701402683,-2.5147961532055465,1.0,0
DURIK1,0.265095701679738,-19.84207235475839,-5.260048093664807,-15.600659240024925,-6.353669885570875,2.1122567708374103,1.0,0
DURIPP,0.0,8.466708962325399,0.0,4.947196760141992,3.4023785190935314,0.11713368308987526,0.0,0
DUTPDP,0.10123647449706773,-64.36674889781402,-6.516262733252711,-52.88356628282713,14.08411746154373,-25.567300076530618,1.0,0
EDA,0.0,6.235687885952416,0.0,16.45538777110687,0.13875638425610504,-10.35845626941056,0.0,0
EDD,0.0,-68.93646140026304,-0.0,-42.82214381371682,0.19302589005353,-26.30734347659975,1.0,0
EDTXS1,0.002428314497247937,-169.580339161314,-0.41179439603364076,-959.4385986697848,777.187331461464,12.67092804700674,1.0,0
EDTXS2,0.002428314497247937,-110.23608431402761,-0.2676878816595991,-929.5932876646634,809.537117437576,9.82008591305982,1.0,0
ENO,6.31171931076345,-0.8532373334847376,-5.385394554419932,-3.7948799736639103,-0.17807920167786495,3.1197218418570376,1.0,0
ETHAAL,0.0,-68.3018278207607,-0.0,-38.82335882845703,1.0087049166692665,-30.48717390897294,1.0,0
F6PA,-0.000503520504200949,1.1050476355328342,-0.0005564141426095592,20.309579319676686,2.710161086315612,-21.914692770459464,0.0,0
FAO1,0.0051847801224785845,-37.728434251015216,-0.1956136359569039,134.29260178071627,20.04371444108699,-192.06475047281847,1.0,0
FAO2,0.0,-31.30463165354152,-0.0,168.8620844726613,18.227122782034485,-218.3938389082373,1.0,0
FBA,3.116161276409346,-2.7209771557378453,-8.479003646704715,24.299661004839436,0.2900455572320162,-27.310683717809297,1.0,0
FBP,0.10316401088581917,-34.0320106560312,-3.510878717785116,-10.692093179013,-0.18508912003581912,-23.154828356982378,1.0,0
FMNAT,2.8908505919618302e-06,-22.547323419154672,-6.518094325341812e-05,1.4497891787730168,-9.555022919724555,-14.442089678203134,1.0,0
FRD2,0.35041323994628487,-28.594466362108182,-10.019879602481385,-19.213834556589063,-0.26238975998478153,-9.118242045534338,1.0,0
FRD3,0.0,45.47207884682109,0.0,33.15184897396375,-1.976289240315399,14.296519113172732,0.0,0
FRUK,0.0,-16.112018623945037,-0.0,-22.382913809876072,-0.25790261201772324,6.528797797948759,1.0,0
FTHFD,0.00586215651309037,-58.742763805317075,-0.3443592754382687,-29.983860028928746,0.7142085558525153,-29.473112332240845,1.0,0
fum,3.925507064630819,-6.890504979764753,-27.048725976940375,-3.422856327750651,0.026628421898823973,-3.494277073912926,1.0,0
G1PACT,0.020814124262125176,-16.881258250436986,-0.3513686069256213,-17.830404401972373,-6.065051557586994,7.0141977091223815,1.0,0
G1PP,0.18016678859653973,-22.331846208626082,-4.023457014839972,-16.518392018729173,-0.05317943388806867,-5.76027475600884,1.0,0
G3PD2,-0.9404950091630853,25.062955349589043,-23.571584421165742,19.910339392630476,-0.27278676399599533,5.425402720954562,0.0,0
G3PD5,0.21570901910897217,-101.28456862832165,-21.847994949690637,-98.90683702216347,-5.102962750357468,2.7252311441992894,1.0,0
G3PD6,0.6757659071591765,-3.1151553306934083,-2.1051157679877757,-16.375889565247235,0.28550879618336467,12.975225438370462,1.0,0
G3PD7,0.0,-77.18170119954497,-0.0,-68.74157309580005,1.9994076165916823,-10.439535720336607,1.0,0
G5SADs,0.3298987316683248,-14.599632502130344,-4.816400245276451,-14.883930912902883,-1.820802613766464,2.105101024539003,1.0,0
G5SD,0.4232732057886834,-12.452716428888454,-5.270901203633021,-3.2119798126802834,1.3657906628356287,-10.6065272790438,1.0,0
G6PDA,0.10971552217747343,-18.26443105488471,-2.003891590461138,2.281917724269533,-0.11862049264446384,-20.42772828650978,1.0,0
G6PDH2r,1.4042461294475708,-18.846649305134207,-26.46533433979046,-9.488114032241356,-0.12489430996562234,-9.233640962927229,1.0,0
GALU,0.07019899197460408,-6.556654397660308,-0.4602705294416085,0.48778942413355253,0.0035946108712554548,-7.048038432665116,1.0,0
GAPD,6.391063355578985,-7.297582916515644,-46.639314762042346,-1.595041536629651,-8.004600448785482e-05,-5.702461333881505,1.0,0
GARFT,0.012859089722629762,-22.774950588611286,-0.2928651330474121,-6.857545695440763,-5.626372198529378,-10.291032694641146,1.0,0
GART,0.129402269597578,-12.282428081719605,-1.589374069943543,-9.076321650917635,-5.992551496451393,2.7864450656494224,1.0,0
GCALDD,0.014454252959919037,-84.13616402576682,-1.2161253979056736,-69.9891292757784,-0.3468821718794217,-13.800152578108985,1.0,0
GF6PTA,0.1305296464395986,-6.140292478400868,-0.801490206241392,-17.015253925918387,0.27794677106239973,10.59701467645512,1.0,0
GHMT2,-0.003755820748331331,17.811501429181735,-0.06689680662665391,-6.62570787310176,0.3290332478372271,24.108176054446268,0.0,0
GK1,0.21347737864698543,-10.33235907883027,-2.205724931388067,0.11662700788269831,-0.02298544673590186,-10.426000639977067,1.0,0
GLCP,0.05086557420773069,-31.27045681404418,-1.5905897415844021,17.520052829429005,12.748603827828049,-61.539113471301235,1.0,0
GLCS1,0.09538467332394153,-40.44991755019633,-3.8583021715058465,-46.17505122731836,-12.485730308638423,18.210863985760454,1.0,0
GLGC,0.3815386932957661,-26.946388876715382,-10.281090001061553,-8.250084140470562,0.19740569114610196,-18.89371042739092,1.0,0
GLNS,5.0613303588206975,-23.84551118909978,-120.69000970298936,-17.469299782757034,0.1887095555528724,-6.56492096189562,1.0,0
GLU5K,0.4232732057886834,-10.748064580111802,-4.549367750847721,23.64403540082253,-0.08440767942042271,-34.30769230151391,1.0,0
GLUDC,0.0,-78.91020501887364,-0.0,-32.329127106623275,2.5022695156333583,-49.08334742788372,1.0,0
GLUDy,0.1312255341810731,-9.893725562027313,-1.298309421917972,30.513570727517035,-0.3597428539652441,-40.047553435579104,1.0,0
GLUN,0.10972163233956955,-24.404723977541778,-2.6777261516125166,-14.733336201648697,0.15932583416157975,-9.83071361005466,1.0,0
GLUPRT,0.14226135931946907,-80.53933433090714,-11.45763518060003,-68.79593243742283,-2.7307046387073868,-9.012697254776931,1.0,0
GLUR,-0.00797874763381465,24.467864815341205,-0.19522291849990037,-0.5514123038458933,0.12251980161585518,24.896757317571243,0.0,0
GLUSy,3.4051424934150307,-14.511006190566238,-49.412043801705664,-45.24690692916573,0.5190609130750445,30.21683982552445,1.0,0
GLXCL,0.2115349292025334,-25.895613000084303,-5.477826662629036,-23.960362327034886,0.6243646363640956,-2.5596153094135126,1.0,0
GLYATi,0.4937083709200528,-19.253169689418453,-9.505451042410124,-32.54165134579134,-1.1695169263086562,14.45799858268154,1.0,0
GLYCDx,0.001292139622942095,-1.0481017986516221,-0.0013542938629146385,18.30649853019139,-0.6933611904828147,-18.661239138360198,1.0,0
GLYCK,0.2115349292025334,-22.344171201370504,-4.726572673171195,-18.214219138724616,0.3224483110838072,-4.452400373729695,1.0,0
GLYCL,0.2545742102148002,-6.221446430009571,-1.5838198113133748,11.201286370608841,0.16900005278606756,-17.59173285340448,1.0,0
GLYCLTDx,0.39330197508200093,-30.844492868992894,-12.131199965777599,-38.54812676569236,0.12619013900830467,7.57744375769116,1.0,0
GLYCLTDy,0.19590356709876222,-47.79018157444182,-9.362267042730693,-38.43232647033483,0.32932585045761087,-9.687180954564592,1.0,0
GLYCTO2,1.3584146691478078,-78.55734717100972,-106.71345276643665,-80.38484994445912,-5.159506604359917,6.987009377809313,1.0,0
GLYCTO3,-0.7547548740080291,19.61207065448713,-14.802305915863998,2.1460975124571178,0.2289694700495275,17.237003671980485,0.0,0
GLYCTO4,0.0,-54.454475466245526,-0.0,-50.2195860180957,1.942868038576755,-6.177757486726584,1.0,0
GLYK,0.0005724590101433516,-27.2096168435514,-0.015576390324639304,-19.240102278026598,-2.5107002561480574,-5.458814309376747,1.0,0
GLYOX,0.10199983476241407,-37.84548902625332,-3.8602336271805937,-42.61464902345284,4.407348128362528,0.3618118688369947,1.0,0
GMHEPAT,0.007284943491743812,-36.6263280567285,-0.266820730203338,-2.496587314628414,-10.17090005851935,-23.958840683580732,1.0,0
GMHEPK,0.007284943491743812,-20.500995743719937,-0.14934859551748014,-11.543761383883975,-6.1321212271303205,-2.8251131327056402,1.0,0
GMHEPPA,0.007284943491743812,-16.789326082063177,-0.12230929177229077,-12.234995884253749,6.701698671498175,-11.256028869307602,1.0,0
GMPR,0.05874940518249938,-73.9066409786479,-4.341971196532098,-58.043738278418004,2.6198796069948003,-18.482782307224696,1.0,0
GMPS2,0.1695840701914156,-46.810854595064,-7.938375251369483,-33.37114268949597,4.900699819824922,-18.340411725392954,1.0,0
GND,1.4042461294475708,-20.674242073917334,-29.031724411560536,-0.2397264260855536,0.20750236277321932,-20.642018010605,1.0,0
GNK,0.0,3.9704494471094662,0.0,-15.293123578685709,-0.25309012537864106,19.516663151173816,0.0,0
GPDDA2,0.0,-40.901192897970745,-0.0,-63.54522834570707,40.149581065604224,-17.5055456178679,1.0,0
GPDDA4,0.0,-53.62705174134273,-0.0,-81.42394454128896,45.980205867950495,-18.183313068004267,1.0,0
GSNK,0.20526439026045937,-23.51323079753695,-4.826428982709876,-24.52669926703544,-0.22045116810485332,1.233919637603341,1.0,0
GSPMDA,0.0,-17.00777909901513,-0.0,-12.10709688010462,6.203772762397945,-11.104454981308459,1.0,0
