,lb,ub
no2_c,0.00010000000000000029,1.0000000000000002
orot5p_c,0.00010000000000000029,1.0000000000000002
pro-L_c,0.00010000000000000029,1.577385074461649
pnto-R_c,0.00010000000000000029,1.0000000000000002
ugmda_c,0.00010000000000000029,1.0000000000000002
uagmda_c,0.00010000000000000029,1.0000000000000002
trdrd_c,0.00010000000000000029,0.9999999999999986
trdox_c,0.00010000000000000029,1.0000000000000002
pdx5p_c,0.00010000000000000029,1.0000000000000002
pydxn_c,0.00010000000000000029,1.0000000000000002
peEC_c,0.00010000000000000029,1.0000000000000002
3php_c,0.00010000000000000029,1.0000000000000002
pgpEC_c,0.00010000000000000029,1.0000000000000002
phe-L_c,0.00010000000000000029,0.5026354596050889
phpyr_c,9.999995198280276e-05,1.8545957687244503
4r5au_c,0.00010000000000000029,1.0000000000000002
4ppan_c,0.00010000000000000029,1.0000000000000002
ppap_c,0.00010000000000000029,0.9999999999999986
4ppcys_c,0.00010000000000000029,1.0000000000000002
pan4p_c,0.00010000000000000029,1.0000000000000002
r1p_c,0.00010000000000000029,1.0000000000000002
34hpp_c,0.00010000000000000029,1.0000000000000002
uaagmda_c,0.00010000000000000029,1.0000000000000002
peptidoEC_c,9.999999999999994e-05,1.0000000000000002
fpram_c,0.00010000000000000029,1.0000000000000002
prbamp_c,9.999999999999994e-05,1.0000000000000002
prfp_c,0.00010000000000000029,1.0000000000000002
skm5p_c,0.00010000000000000029,1.0000000000000002
psEC_c,0.00010000000000000029,1.0000000000000002
pser-L_c,0.00010000000000000029,1.0000000000000002
pydx_c,0.00010000000000000029,1.0000000000000002
ribflv_c,0.01531137515752744,0.08292651771636533
dmlz_c,0.00010000000000000029,1.0000000000000002
xu5p-D_c,0.06952858012315197,2.6897452174724177
s7p_c,0.00010000000000000029,1.0000000000000002
sucorn_c,0.00010000000000000029,1.0000000000000002
so4_c,0.00010000000000000029,1.0000000000000002
sl26da_c,0.00010000000000000029,1.0000000000000002
sl2a6o_c,0.00010000000000000029,1.0000000000000002
sucglu_c,0.00010000000000000029,1.0000000000000002
sucgsa_c,9.999999999999958e-05,1.0000000000000002
skm_c,0.008454942331367878,0.09753266809218362
thr-L_c,0.00010000000000000029,0.7303075187909025
tyr-L_c,0.00010000000000000029,1.1211992920426717
tre6p_c,0.00010000000000000029,1.0000000000000002
tre_c,0.00010000000000000029,1.0000000000000002
trp-L_c,0.00010000000000000029,0.06728716860537372
indole_c,0.00010000000000000029,0.9999999999999986
u3hga_c,0.00010000000000000029,1.0000000000000002
uamag_c,0.00010000000000000029,1.0000000000000002
ugmd_c,0.00010000000000000029,1.0000000000000002
u3aga_c,0.00010000000000000029,1.0000000000000002
uaccg_c,0.00010000000000000029,1.0000000000000002
uama_c,0.00010000000000000029,1.0000000000000002
uamr_c,0.00010000000000000029,1.0000000000000002
val-L_c,0.00010000000000000029,17.99050229216606
xyl-D_c,0.00010000000000000029,1.0000000000000002
4abut_e,0.00010000000000000029,0.9999999999999986
ac_e,27.962197683083808,38.39509518325312
ala-L_e,0.00010000000000000029,0.9999999999999986
arab-L_e,0.00010000000000000029,0.9999999999999986
arg-L_e,0.00010000000000000029,1.0000000000000002
asn-L_e,0.00010000000000000029,1.0000000000000002
asp-L_e,0.00010000000000000029,1.0000000000000002
charge_e,1000.0000003603731,1000.0000003603731
chol_e,0.00010000000000000029,1.0000000000000002
co2tot_e,0.05999999999999985,0.09999999999999991
for_e,0.00010000000000000029,0.9999999999999986
fum_e,0.00010000000000000029,0.14999999999999977
gal_e,0.00010000000000000029,0.9999999999999986
glu-L_e,0.00010000000000000029,1.0000000000000002
glyb_e,0.00010000000000000029,0.9999999999999986
glyc3p_e,0.00010000000000000029,1.0000000000000002
h_e,1000.0000003603731,1000.0000003603731
his-L_e,0.00010000000000000029,1.0000000000000002
ile-L_e,0.00010000000000000029,0.9999999999999986
k_e,9.999999999999958e-05,1.0000000000000002
leu-L_e,0.00010000000000000029,0.9999999999999986
lys-L_e,0.00010000000000000029,1.0000000000000002
na1_e,0.00010000000000000029,93.00000000000006
nh3_e,21.799999999999997,22.700000000000006
o2_e,0.12140938235312827,0.3000000000000001
orn_e,0.00010000000000000029,1.0000000000000002
pi_e,64.19999999999995,64.19999999999995
pro-L_e,0.00010000000000000029,0.9999999999999986
ptrc_e,9.999999999999958e-05,1.0000000000000002
